id,created_at,text,cleaned_text,sentiment,keyword,likes,retweets
1859737135059972574,2024-11-21 23:14:19+00:00,We are already making waves in the crypto market #CCC and have caught the eyes of top investors and traders around the crypto market and @justinsuntron have mentioned this amazing project to be a potential project to look out for during the bull run. Load your bags now https://t.co/vQrM8AZbfn,We are already making waves in the crypto market CCC and have caught the eyes of top investors and traders around the crypto market and have mentioned this amazing project to be a potential project to look out for during the bull run Load your bags now,positive,bull market,0,0
1859736960727908805,2024-11-21 23:13:38+00:00,"We’re in a bull market

Memecoin dips are for buying",We re in a bull market Memecoin dips are for buying,neutral,bull market,0,0
1859736553129750881,2024-11-21 23:12:01+00:00,@SantiagoAuFund Bull market,Bull market,neutral,bull market,0,0
1859736377421857215,2024-11-21 23:11:19+00:00,Chick i used to hook up with hit me up about crypto. Holy fuck it’s a bull market 🚀🚀 https://t.co/kBaZvj8t0u,Chick i used to hook up with hit me up about crypto Holy fuck it s a bull market,negative,bull market,2,0
1859736292684333061,2024-11-21 23:10:59+00:00,"@Valarian11 @goldseek If shareholder value was the goal of management, they would have employed that cash as opposed to issuing debt.

That’s the problem with miners.

Investors waited years for leveraged returns, only to see miners flop, dilute, and sell debt in a strong gold bull market.",If shareholder value was the goal of management they would have employed that cash as opposed to issuing debt That s the problem with miners Investors waited years for leveraged returns only to see miners flop dilute and sell debt in a strong gold bull market,positive,bull market,0,0
1859736015826715081,2024-11-21 23:09:53+00:00,"YouTube member request: $GOOGL 
Weekly chart shown here
Simply reclaiming bull market support band from resistance to support and back-testing it today
A lot of stocks are doing that
Even miners have been doing this https://t.co/MLRljgW5jO",YouTube member request GOOGL Weekly chart shown here Simply reclaiming bull market support band from resistance to support and back testing it today A lot of stocks are doing that Even miners have been doing this,neutral,bull market,6,2
1859735889590747331,2024-11-21 23:09:22+00:00,"@Bluntz_Capital Thesis is simple.
Market pumps $pepe pumps
$Eth pumps $Pepe pumps

0x69 = $69B programmed from the start.
The most memeable memecoin to ever exist, the meme that whole of CT uses. If that can't flip $doge this bull, then nothing can.",Capital Thesis is simple Market pumps pepe pumps Eth pumps Pepe pumps 0x69 69B programmed from the start The most memeable memecoin to ever exist the meme that whole of CT uses If that can t flip doge this bull then nothing can,positive,bull market,0,0
1859735857047142663,2024-11-21 23:09:15+00:00,"@kryptonomie pretty sure he disappeared the entire bear market and called everyone losers

Now the bull market is here and he is grifting and acting pro btc",pretty sure he disappeared the entire bear market and called everyone losers Now the bull market is here and he is grifting and acting pro btc,positive,bull market,1,0
1859735811077632478,2024-11-21 23:09:04+00:00,"@CryptoCaffeinee smart move, chad. enjoy sleeping more peacefully than 99.9% of the market through this bull run",smart move chad enjoy sleeping more peacefully than 99 9 of the market through this bull run,positive,bull market,0,0
1859735259744698506,2024-11-21 23:06:52+00:00,"The bull market ends when you kill the final bear.

The final bear: https://t.co/tpJp3Oy6kC",The bull market ends when you kill the final bear The final bear,neutral,bull market,0,0
1859735019604045888,2024-11-21 23:05:55+00:00,"OG General has been on active duty from the bear market through the bull!! 🪖

Proud to have him as the top holder of $POOKA and seeing the vision 🤌

OG CANNOT BE STOPPED 🫡 https://t.co/mWnwiwnHW6 https://t.co/VrVyLQjcZG",OG General has been on active duty from the bear market through the bull Proud to have him as the top holder of POOKA and seeing the vision OG CANNOT BE STOPPED,positive,bull market,12,4
1859734894710226974,2024-11-21 23:05:25+00:00,"@ringo_ring @xuwinniexu @yicunhui2 @aidooebenezer79 @yuggggood @rubin_2810 @inSmallHamlet @dr_uzuz @elonmusk @cz_binance @0xAA_Science Please say something good to $scihub ,Cause the official account will be unblocked if $scihub is more well known .Bull market comes every 4 years .I like the project",ring 2810 uzuz binance Science Please say something good to scihub Cause the official account will be unblocked if scihub is more well known Bull market comes every 4 years I like the project,positive,bull market,1,0
1859734686500782556,2024-11-21 23:04:36+00:00,@MintChipxyz @stekisteks $Starri into the bull market! https://t.co/KWdlStHjiZ,Starri into the bull market,neutral,bull market,0,0
1859734678623953213,2024-11-21 23:04:34+00:00,@Aleex $CLONE is the most ambitious project of the uproming bull market!,CLONE is the most ambitious project of the uproming bull market,positive,bull market,0,0
1859734508926275593,2024-11-21 23:03:53+00:00,"$BULL is the first coin on #Tron 

to be above 50M market cap 

while #Tron’s total market cap is below 20B!!

What a clear signal to all the ppl that don’t know shit about memecoins!!

This is a no brainer. 

The absolute easiest bet on Tron right now is BULL.",BULL is the first coin on Tron to be above 50M market cap while Tron s total market cap is below 20B What a clear signal to all the ppl that don t know shit about memecoins This is a no brainer The absolute easiest bet on Tron right now is BULL,positive,bull market,0,0
1859734501179654451,2024-11-21 23:03:51+00:00,"@MillenFinGal @leadlagreport From what I gather Michael Gayed has been scared shitless by everything in 2024, the second year of a historic $SPX bull market. $GLD $HSI $DXY $TLT $IWM

His risk-on/risk-off fund $RORO +3% YTD vs $SPY +25% YTD shows his lumber:gold signal was fearful when should’ve been greedy. https://t.co/QnKygL422B",From what I gather Michael Gayed has been scared shitless by everything in 2024 the second year of a historic SPX bull market GLD HSI DXY TLT IWM His risk on risk off fund RORO 3 YTD vs SPY 25 YTD shows his lumber gold signal was fearful when should ve been greedy,negative,bull market,1,0
