id,created_at,text,cleaned_text,sentiment,keyword,likes,retweets
1859935427115073685,2024-11-22 12:22:16+00:00,"$YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $TLT $BABA $BIDU $ROKU $RTY $IWM $VIX $SPX  $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC #NFT #NFTS $WIF $BONK $TBULL $TRX

BOTS OF HEAVEN® 
THE ROYAL CYBER DOLLS®
https://t.co/HM3lgnfsO8
REAL 3D - NO AI https://t.co/XLCJoY4lHM",YM YM F NQ NQ F ES ES F GC GLD QQQ TLT BABA BIDU ROKU RTY IWM VIX SPX FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC NFT NFTS WIF BONK TBULL TRX BOTS OF HEAVEN THE ROYAL CYBER DOLLS REAL 3D NO AI,positive,MSFT,1,0
1859935229617815584,2024-11-22 12:21:29+00:00,"$YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $TLT $BABA $BIDU $ROKU $RTY $IWM $VIX $SPX  $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC #NFT #NFTS $WIF $BONK $TBULL $TRX

BOTS OF HEAVEN® 
THE ROYAL CYBER DOLLS®
https://t.co/HM3lgnfsO8
REAL 3D - NO AI https://t.co/8ma03yfeO8",YM YM F NQ NQ F ES ES F GC GLD QQQ TLT BABA BIDU ROKU RTY IWM VIX SPX FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC NFT NFTS WIF BONK TBULL TRX BOTS OF HEAVEN THE ROYAL CYBER DOLLS REAL 3D NO AI,positive,MSFT,1,0
1859935128879018319,2024-11-22 12:21:05+00:00,"Related                                    
$VIX $IXIC $QQQ $SPX $SPY $DJIA $DIA $RUT $IWM $NQ $ES $YM $RTY $AAPL $MSFT $NVDA $TSLA $AMD $PLTR $BABA $META $AMZN 
#TradingSignals #Stocks #DayTrading #SwingTrading #StocksToWatch #StocksToTrade #TradingSignals #TradingStrategy",Related VIX IXIC QQQ SPX SPY DJIA DIA RUT IWM NQ ES YM RTY AAPL MSFT NVDA TSLA AMD PLTR BABA META AMZN TradingSignals Stocks DayTrading SwingTrading StocksToWatch StocksToTrade TradingSignals TradingStrategy,neutral,MSFT,0,0
1859935092409606152,2024-11-22 12:20:56+00:00,"$YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $TLT $BABA $BIDU $ROKU $RTY $IWM $VIX $SPX  $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC #NFT #NFTS $WIF $BONK $TBULL $TRX

BOTS OF HEAVEN® 
THE ROYAL CYBER DOLLS®
https://t.co/HM3lgnfsO8
REAL 3D - NO AI https://t.co/lNqq8Ai5z2",YM YM F NQ NQ F ES ES F GC GLD QQQ TLT BABA BIDU ROKU RTY IWM VIX SPX FB SHOP BYND NVDA GOOGL MSFT TSLA BA CMG INTC NFLX JPM BAC NFT NFTS WIF BONK TBULL TRX BOTS OF HEAVEN THE ROYAL CYBER DOLLS REAL 3D NO AI,positive,MSFT,1,0
1859934971240276412,2024-11-22 12:20:27+00:00,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https://t.co/0VLfTzGcSc

$AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB https://t.co/b8yCqbK7wn",Most winning trading chat For a limited time we are opening our trading chatroom to the public AAPL MSFT AMZN GOOG GOOGL BABA FB,positive,MSFT,0,0
1859934923119042883,2024-11-22 12:20:16+00:00,"Look like legit traders include this chat and making profits. FREE Check out now..https://t.co/pcdM9lpCxV

$AMWL $VGR $CFB
$AAPL $MSFT $AMZN $GOOG $GOOGL https://t.co/3hEe2401sN",Look like legit traders include this chat and making profits FREE Check out now AMWL VGR CFB AAPL MSFT AMZN GOOG GOOGL,positive,MSFT,0,0
1859934633556939070,2024-11-22 12:19:07+00:00,"$TGT another alert over 300% profit for the TEAM! 💰
https://t.co/pcdM9lpCxV
🎯Another day went pretty well 

Congratulations to all the members📈🚀

$ADBE
 
$PLTR
 
$AMZN

$SHOP

$MSFT $TGT $NKLA $GNUS  $BB $GE $GNUS $SPY https://t.co/o3FcYm4BWh",TGT another alert over 300 profit for the TEAM Another day went pretty well Congratulations to all the members ADBE PLTR AMZN SHOP MSFT TGT NKLA GNUS BB GE GNUS SPY,positive,MSFT,0,0
1859934302596976784,2024-11-22 12:17:48+00:00,"Most winning trading chat!!! For a limited time, we are opening our trading chatroom to the public! https://t.co/1eUq9n8rHu

$AAPL $MSFT $AMZN $GOOG $GOOGL $BABA $FB https://t.co/dNIH73Dw1f",Most winning trading chat For a limited time we are opening our trading chatroom to the public AAPL MSFT AMZN GOOG GOOGL BABA FB,positive,MSFT,0,0
1859934253540368558,2024-11-22 12:17:36+00:00,"Top flow from yesterday...
🟢 $QQQ $NVDA $SNOW
🔴 $SPX $MSTR $MSFT https://t.co/Go6suebuc7",Top flow from yesterday QQQ NVDA SNOW SPX MSTR MSFT,positive,MSFT,0,0
1859934189841482095,2024-11-22 12:17:21+00:00,"""Buying the dip"" strategy still going strong! Another winning alert just posted in this chat.

https://t.co/SgB2mRPMUb

$BLNK $VCNK $AMD $NNOX $AAL $INO $NKLA $WKHS $PTON $VXRT $MSFT $QQQ https://t.co/c6UbcHVHpl",Buying the dip strategy still going strong Another winning alert just posted in this chat BLNK VCNK AMD NNOX AAL INO NKLA WKHS PTON VXRT MSFT QQQ,positive,MSFT,0,0
1859933911264231733,2024-11-22 12:16:15+00:00,"$AAPL Trade idea💡
https://t.co/0VLfTzGcSc

$AMC $SPY $GME $QQQ $MU $MSFT $AMD $PTON $AMZN $AAL https://t.co/04e84WAnR2",AAPL Trade idea AMC SPY GME QQQ MU MSFT AMD PTON AMZN AAL,neutral,MSFT,0,0
