id,created_at,text,cleaned_text,sentiment,keyword,likes,retweets
1859733227113677184,2024-11-21 22:58:48+00:00,"@MightyGlobalSTX @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733205265666058,2024-11-21 22:58:42+00:00,"@MAULRG42 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733189016924268,2024-11-21 22:58:39+00:00,"@mkrawdady @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733182247297517,2024-11-21 22:58:37+00:00,"What it Takes to Succeed

1.Knowledge and Skill:

•Forex trading is complex and requires a strong understanding of market analysis (technical and fundamental).",What it Takes to Succeed 1 Knowledge and Skill Forex trading is complex and requires a strong understanding of market analysis technical and fundamental,positive,market analysis,0,0
1859733169542660281,2024-11-21 22:58:34+00:00,"@billgaynor @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733149514858839,2024-11-21 22:58:29+00:00,"@Cryptoguru_001 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",001 has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733132934848879,2024-11-21 22:58:25+00:00,"@jeff_wagner63 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",wagner63 has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733094418268668,2024-11-21 22:58:16+00:00,"@chriswa59157005 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHlAln",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733077934866853,2024-11-21 22:58:12+00:00,"@DKham4U @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733058552988004,2024-11-21 22:58:07+00:00,"@BlakeSharpless @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733041570369677,2024-11-21 22:58:03+00:00,"@regopless @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733020695200070,2024-11-21 22:57:58+00:00,"@KongDe05795761 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859733003565662402,2024-11-21 22:57:54+00:00,"@LTaylor44288 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732985375072666,2024-11-21 22:57:50+00:00,"@mjlcardsfan @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732968992108631,2024-11-21 22:57:46+00:00,"@themoneycat_ @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732949572387128,2024-11-21 22:57:42+00:00,"@vh_aggravation @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",aggravation has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732918106718253,2024-11-21 22:57:34+00:00,"@RyanPolsley @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732901618913379,2024-11-21 22:57:30+00:00,"@LTaylor44288 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732872514633876,2024-11-21 22:57:23+00:00,"@noone_pete59843 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",pete59843 has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732855200600273,2024-11-21 22:57:19+00:00,"@ChefWai93 @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732830265442570,2024-11-21 22:57:13+00:00,"@DanialHadizadeh @Banana3Stocks has literally been sharing his latest trade analysis, signals &amp; market calls with 100% transparency &amp; unbiased informations via his telegram channel. Click the link below for easy access!👇
https://t.co/pVPdEHm8aV",has literally been sharing his latest trade analysis signals amp market calls with 100 transparency amp unbiased informations via his telegram channel Click the link below for easy access,positive,market analysis,0,0
1859732651202208190,2024-11-21 22:56:30+00:00,"@profitmarkxi Get ready to level up your crypto game with Cozy's expert insights, market analysis, he shares actionable tips, trends, and updates to help you navigate the space with confidence. Follow on https://t.co/vFL4q9DbW6",Get ready to level up your crypto game with Cozy s expert insights market analysis he shares actionable tips trends and updates to help you navigate the space with confidence Follow on,negative,market analysis,0,0
