id,created_at,text,cleaned_text,sentiment,keyword,likes,retweets
1859927354048688452,2024-11-22 11:50:11+00:00,"Thanks &gt; earn around $9k

Discord Link Here ➡ https://t.co/kuJ1UZ0qxs
   $WULF $CGC $CGBS $DATS $AAPL $AEON $CYN $CMND $GAUZ $ZEO $AUR $ASTL $AUID $MCAC $BKKT https://t.co/YuJYYB9Tg1",Thanks gt earn around 9k Discord Link Here WULF CGC CGBS DATS AAPL AEON CYN CMND GAUZ ZEO AUR ASTL AUID MCAC BKKT,positive,AAPL,0,0
1859927330157953244,2024-11-22 11:50:05+00:00,"Alerts
Update
Watchlist, Chart 
Discord joining link

https://t.co/1eUq9n8rHu

$AAL $NAKD $DYNT $INO $GNUS $UAVS $SPY $BOXL $AAPL $AYRO $ACHV $ABUS $TLRY https://t.co/XeOdE5GLlz",Alerts Update Watchlist Chart Discord joining link AAL NAKD DYNT INO GNUS UAVS SPY BOXL AAPL AYRO ACHV ABUS TLRY,neutral,AAPL,0,0
1859927294024036382,2024-11-22 11:49:57+00:00,"Alerts
Update 
Watchlist
Discord chatroom
https://t.co/FiLMnHTiqe
❤️
Stocks, Options,Forex

$AAL $NAKD $DYNT $INO $GNUS $UAVS $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV https://t.co/ihwns0mJqi",Alerts Update Watchlist Discord chatroom Stocks Options Forex AAL NAKD DYNT INO GNUS UAVS INO BYFC TSLA SPY BOXL AAPL AYRO ACHV,neutral,AAPL,0,0
1859927235328942519,2024-11-22 11:49:43+00:00,"“Invest in what you consume” - Sha Osman
https://t.co/0VLfTzGcSc

$LCID $AMZN $MSFT $HCMC $AAPL $SPY $TSLA $FB $GOOG $BABA $SQ $NFLX https://t.co/Ird4bXlRfS",Invest in what you consume Sha Osman LCID AMZN MSFT HCMC AAPL SPY TSLA FB GOOG BABA SQ NFLX,neutral,AAPL,0,0
1859927227460399520,2024-11-22 11:49:41+00:00,"1000% almost half a mile here. You in our discord? We've been on fire!! https://t.co/qGAwHWZml6

$AAPL $AMZN $FB $NFLX $BABA $BIDU $BABA $LCID $NVDA $AMD https://t.co/OG1UviAUFM",1000 almost half a mile here You in our discord We ve been on fire AAPL AMZN FB NFLX BABA BIDU BABA LCID NVDA AMD,negative,AAPL,0,0
1859927181859885514,2024-11-22 11:49:30+00:00,"Follow us if you find our Alerts useful https://t.co/1eUq9n8rHu

$SPY $AAPL $TSLA $AMC $NFLX $UPST $PLTR $SNAP $FB $BB https://t.co/9Tv0TKG7ph",Follow us if you find our Alerts useful SPY AAPL TSLA AMC NFLX UPST PLTR SNAP FB BB,positive,AAPL,0,0
1859927166718451841,2024-11-22 11:49:26+00:00,"With FDA submission planned for 2025, Mainz Biomed is on the verge of tapping into the U.S. CRC market. 🌎🩺 

Huge upside potential! 

#grandefratello #SingaporeGP #Dodgers #WWERAW #SisterWives $GOOG $NVDA $AAPL $SMCI $SOFI $MRK https://t.co/DwQHEbAfwD",With FDA submission planned for 2025 Mainz Biomed is on the verge of tapping into the U S CRC market Huge upside potential grandefratello SingaporeGP Dodgers WWERAW SisterWives GOOG NVDA AAPL SMCI SOFI MRK,positive,AAPL,0,0
1859927147563114873,2024-11-22 11:49:22+00:00,"Check out our subscriber alerts in our discord

Discord Link Here➡ https://t.co/kuJ1UZ0qxs
  $MSFT $GOOGL $FB $NFLX $NUDA $AMD $BABA $NVDA $AAPL https://t.co/vCeurGW85f",Check out our subscriber alerts in our discord Discord Link Here MSFT GOOGL FB NFLX NUDA AMD BABA NVDA AAPL,neutral,AAPL,0,0
1859927124255392074,2024-11-22 11:49:16+00:00,"$TSLA $TAOP $JFK  $BB $DAL $DOW $KODK $AAPL 
Over 75k+ people. Join NOW. https://t.co/pcdM9lpCxV https://t.co/VsnaQAF52U",TSLA TAOP JFK BB DAL DOW KODK AAPL Over 75k people Join NOW,neutral,AAPL,0,0
1859927115380273472,2024-11-22 11:49:14+00:00,"Stay ahead of the curve with Xtraders! 

Join us at https://t.co/SgB2mRPMUb

Congratulations to all participants! 

See you tomorrow for more market insights! 📈
$AMZN $AAPL $BA $BABA $FB $TSLA $MSFT $ROKU https://t.co/ZOpxfYAdN7",Stay ahead of the curve with Xtraders Join us at Congratulations to all participants See you tomorrow for more market insights AMZN AAPL BA BABA FB TSLA MSFT ROKU,positive,AAPL,0,0
