id,created_at,text,cleaned_text,sentiment,keyword,likes,retweets
1861687752108175653,2024-11-27 08:25:23+00:00,$tsla Here we go 🚀 🤑   🔗https://t.co/RkWLjESbxd,tsla Here we go,neutral,TSLA,0,0
1861687732038250751,2024-11-27 08:25:18+00:00,"@DuTeach I recently started adding all fully focused followers to $TSLA investor group on telegram where I usually post about all trading analysis 
Say hi 👋 to be added to the trading group       
Don't be left out
👇 👇

https://t.co/NAGLsJ28CN",I recently started adding all fully focused followers to TSLA investor group on telegram where I usually post about all trading analysis Say hi to be added to the trading group Don t be left out,negative,TSLA,0,0
1861687718549561417,2024-11-27 08:25:15+00:00,"TESLA (TSLA) Stock : Elliott Wave Forecasting the Rally https://t.co/UYwtEf5C9o
https://t.co/UYwtEf5C9o",TESLA TSLA Stock Elliott Wave Forecasting the Rally,neutral,TSLA,0,0
1861687699960180799,2024-11-27 08:25:10+00:00,"@rebecas93549589 I recently started adding all fully focused followers to $TSLA investor group on telegram where I usually post about all trading analysis 
Say hi 👋 to be added to the trading group       
Don't be left out
👇 👇

https://t.co/NAGLsJ28CN",I recently started adding all fully focused followers to TSLA investor group on telegram where I usually post about all trading analysis Say hi to be added to the trading group Don t be left out,negative,TSLA,0,0
1861687694910464012,2024-11-27 08:25:09+00:00,"🎯Another week went pretty well 
https://t.co/EtPiEoOGOu
✅Big or small ,Gain is what it matters

Congratulations to all the members of our ChatRoom📈

$ADBE
 
$PLTR
 
$AMZN
 
$SHOP
 
$TSLA $NIO $SPY $V 👏💰 https://t.co/jz677iWwKU",Another week went pretty well Big or small Gain is what it matters Congratulations to all the members of our ChatRoom ADBE PLTR AMZN SHOP TSLA NIO SPY V,neutral,TSLA,0,0
1861687675079606530,2024-11-27 08:25:04+00:00,"$LEMX live on probit friends take a look at it 

$pepe $doge $SOL $bnb $BTC $tsla $shib $floki $xrp $nvda #Solana #Bitcoin #Ethereum #bullrun #chillguy $rwa https://t.co/jyKhNANw3g",LEMX live on probit friends take a look at it pepe doge SOL bnb BTC tsla shib floki xrp nvda Solana Bitcoin Ethereum bullrun chillguy rwa,positive,TSLA,0,0
1861687669316559124,2024-11-27 08:25:03+00:00,"@pmay1906 I recently started adding all fully focused followers to $TSLA investor group on telegram where I usually post about all trading analysis 
Say hi 👋 to be added to the trading group       
Don't be left out
👇 👇

https://t.co/NAGLsJ28CN",I recently started adding all fully focused followers to TSLA investor group on telegram where I usually post about all trading analysis Say hi to be added to the trading group Don t be left out,negative,TSLA,0,0
1861687650471604668,2024-11-27 08:24:59+00:00,"Alerts
Update 
Watchlist
Discord chatroom
https://t.co/C0ulmSENMO
❤️
Stocks, Options,Forex

$AAL $NAKD $DYNT $INO $GNUS $UAVS $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $ACHV https://t.co/ofyzsuO5aZ",Alerts Update Watchlist Discord chatroom Stocks Options Forex AAL NAKD DYNT INO GNUS UAVS INO BYFC TSLA SPY BOXL AAPL AYRO ACHV,neutral,TSLA,0,0
1861687632851251206,2024-11-27 08:24:54+00:00,"@JohnHanzl I recently started adding all fully focused followers to $TSLA investor group on telegram where I usually post about all trading analysis 
Say hi 👋 to be added to the trading group       
Don't be left out
👇 👇

https://t.co/NAGLsJ28CN",I recently started adding all fully focused followers to TSLA investor group on telegram where I usually post about all trading analysis Say hi to be added to the trading group Don t be left out,negative,TSLA,0,0
1861687587200799211,2024-11-27 08:24:43+00:00,"Amazing! Get Winning alerts https://t.co/uP8mHaCOEq

$BYND $USEG $SHOP $AMZN $NVDA $BA $TSLA $BABA $AMD $DJIA $SPX $TLRY $SQ $MSFT $GLD https://t.co/4WkXTukz83",Amazing Get Winning alerts BYND USEG SHOP AMZN NVDA BA TSLA BABA AMD DJIA SPX TLRY SQ MSFT GLD,positive,TSLA,0,0
